"Variant","ID","Y","A","B","Visit"
8,623,42.1869051700945,0,2,3
8,623,31.816851168031,0,1,4
8,624,33.5965534417959,1,1,0
8,624,24.4656357121036,1,1,1
8,624,36.0006101603377,1,2,2
8,624,50.8369103489029,1,2,3
8,624,39.2941991674599,1,1,4
8,625,34.0006741888499,1,1,0
8,625,47.4078417958317,1,2,1
8,625,46.0204405682907,1,2,2
8,625,38.4571259799528,1,1,3
8,625,34.2804691450318,1,1,4
8,626,24.6249047771278,1,1,0
8,626,39.7555002197597,1,2,1
8,626,23.0181690631315,1,1,2
8,626,41.5279954166421,1,1,3
8,626,52.0083837297007,1,2,4
8,627,29.500507741722,1,1,0
8,627,39.2967996479726,1,2,1
8,627,46.3972240995884,1,2,2
8,627,37.6500307975526,1,1,3
8,627,38.7300949947308,1,1,4
8,628,33.3439653144441,0,1,0
8,628,22.8022660263661,0,2,1
8,628,14.836480908449,0,1,2
8,628,45.4462729989017,0,2,3
8,628,27.1916641327872,0,1,4
8,629,24.0502741561663,0,1,0
8,629,27.4187588350828,0,2,1
8,629,26.1463943863432,0,2,2
8,629,40.9607333250469,0,2,3
8,629,28.7860980618532,0,1,4
8,630,26.2139256461916,0,1,0
8,630,32.9324574242663,0,1,1
8,630,16.3121524157947,0,1,2
8,630,46.752235157222,0,2,3
8,630,22.385758599282,0,1,4
8,631,43.9257876418446,1,2,0
8,631,29.5743350928261,1,1,1
8,631,44.5025033672823,1,2,2
8,631,58.5524848990661,1,2,3
8,631,48.6656676329181,1,2,4
8,632,43.3778917256015,1,2,0
8,632,47.5464947593904,1,2,1
8,632,18.0240642789388,1,1,2
8,632,43.5623773607104,1,1,3
8,632,40.8954283620259,1,1,4
8,633,31.3499455989868,0,2,0
8,633,24.8661827317837,0,2,1
8,633,12.1518949920032,0,1,2
8,633,37.2135805530694,0,1,3
8,633,32.7567767995363,0,1,4
8,634,24.1591425708031,0,1,0
8,634,28.6887068840797,0,2,1
8,634,21.6956659331858,0,1,2
8,634,32.0131142173136,0,1,3
8,634,28.5274696776855,0,1,4
8,635,28.7046181313874,0,2,0
8,635,24.3992988752289,0,2,1
8,635,11.8219820519687,0,1,2
8,635,38.2134836763848,0,2,3
8,635,38.8408275078554,0,2,4
8,636,47.8546749312404,1,2,0
8,636,27.9044934063377,1,1,1
8,636,25.720656768578,1,1,2
8,636,55.3362594968839,1,2,3
8,636,37.1473658659074,1,1,4
8,637,46.4470950323957,1,2,0
8,637,47.776078756015,1,2,1
8,637,29.3290137791649,1,1,2
8,637,51.2523154807973,1,2,3
8,637,46.0030701419134,1,2,4
8,638,26.0861161189969,0,1,0
8,638,29.2561434201131,0,2,1
8,638,23.0716297803111,0,2,2
8,638,30.0826957020679,0,1,3
8,638,30.4466731741017,0,2,4
8,639,25.067996897788,0,1,0
8,639,26.2956806741687,0,1,1
8,639,26.8415699281746,0,2,2
8,639,26.9036569277623,0,1,3
8,639,25.5831363593486,0,2,4
8,640,43.1875556834081,1,2,0
8,640,46.395964536816,1,2,1
8,640,37.1552169858012,1,2,2
8,640,39.7981263028615,1,1,3
8,640,47.4264598112852,1,2,4
8,641,42.1609572261009,1,2,0
8,641,27.9388834551793,1,1,1
8,641,23.8304724352718,1,1,2
8,641,60.1751089189056,1,2,3
8,641,36.5255474660554,1,2,4
8,642,28.5229742862014,0,1,0
8,642,24.6835306205881,0,1,1
8,642,16.9809971336342,0,2,2
8,642,45.4441276608027,0,2,3
8,642,27.384771948562,0,2,4
8,643,49.5720749371157,1,2,0
8,643,50.2087800431739,1,2,1
8,643,26.9197807692131,1,1,2
8,643,36.132926860011,1,1,3
8,643,34.7945200448966,1,1,4
8,644,31.4649641254313,0,2,0
8,644,37.1305975249696,0,2,1
8,644,21.4108700122555,0,2,2
8,644,38.6499174618572,0,2,3
8,644,33.8998995658515,0,2,4
8,645,48.1120369922936,1,2,0
8,645,49.4788988836229,1,2,1
8,645,26.6564053593205,1,1,2
8,645,39.0145774952261,1,1,3
8,645,45.0503552014358,1,2,4
8,646,31.4049592684917,0,2,0
8,646,28.9629210698848,0,2,1
8,646,13.9836468812516,0,1,2
8,646,40.381550323241,0,1,3
8,646,34.9472096267161,0,1,4
8,647,42.617525081978,1,2,0
8,647,27.0343194935413,1,1,1
8,647,25.1708581153289,1,1,2
8,647,42.1317065464162,1,1,3
8,647,43.0393238445238,1,1,4
8,648,27.0275551315843,0,2,0
8,648,20.7642425292536,0,1,1
8,648,9.79352400756156,0,1,2
8,648,32.2394966807075,0,1,3
8,648,27.5156831731412,0,1,4
8,649,22.8560394401151,0,1,0
8,649,23.9187449233174,0,2,1
8,649,19.5346194178479,0,2,2
8,649,37.5267742881275,0,1,3
8,649,36.9206013471284,0,1,4
8,650,31.8756448981112,0,1,0
8,650,19.4560065229285,0,2,1
8,650,9.90900360401107,0,1,2
8,650,34.7207835090651,0,2,3
8,650,18.4034941631212,0,1,4
8,651,41.3345654733209,1,2,0
8,651,48.4588463177382,1,2,1
8,651,27.0774943157498,1,1,2
8,651,60.0975128807162,1,2,3
8,651,43.7339793190437,1,2,4
8,652,28.8350373124812,0,2,0
8,652,20.8197192673715,0,1,1
8,652,18.9037701235696,0,1,2
8,652,43.4101126574354,0,2,3
8,652,31.5864569672542,0,2,4
8,653,30.1021999632338,0,2,0
8,653,18.9674493762725,0,1,1
8,653,22.070837025064,0,1,2
8,653,35.0553383094719,0,2,3
8,653,33.4791124136552,0,2,4
8,654,17.9266604040626,0,1,0
8,654,29.3513293201083,0,2,1
8,654,18.4216662579656,0,2,2
8,654,37.6156619556149,0,2,3
8,654,32.5756662543917,0,1,4
8,655,34.9717690568693,0,2,0
8,655,33.1672053545141,0,2,1
8,655,14.3896292008227,0,2,2
8,655,32.4602716205913,0,1,3
8,655,35.2988393571009,0,2,4
8,656,23.3375690991674,0,1,0
8,656,20.668589619116,0,1,1
8,656,19.2911801914266,0,2,2
8,656,42.381271337457,0,2,3
8,656,21.3539061048325,0,1,4
8,657,30.6470444874063,1,1,0
8,657,50.429488534165,1,2,1
8,657,23.4438191158447,1,1,2
8,657,46.4058580984084,1,2,3
8,657,44.8623685965822,1,1,4
8,658,30.4935225317374,0,2,0
8,658,23.6294116629041,0,1,1
8,658,12.2425679566419,0,1,2
8,658,31.605764519766,0,1,3
8,658,28.0545836095328,0,2,4
8,659,44.1398346027668,1,2,0
8,659,29.1100352819418,1,1,1
8,659,42.8421352768474,1,2,2
8,659,43.2363027363772,1,1,3
8,659,42.340787738982,1,1,4
8,660,24.5019628240701,0,1,0
8,660,26.9313210924705,0,1,1
8,660,8.62256263275841,0,1,2
8,660,31.4815157523398,0,1,3
8,660,36.4747425562185,0,2,4
8,661,25.8115033119299,0,2,0
8,661,33.0512414726086,0,2,1
8,661,15.9678276749204,0,1,2
8,661,31.0631857897821,0,1,3
8,661,26.172658930942,0,2,4
8,662,29.4647879607639,0,2,0
8,662,23.0459543392316,0,2,1
8,662,11.8914296616397,0,1,2
8,662,34.6417683977524,0,2,3
8,662,34.9286153008592,0,2,4
8,663,44.6000215437933,1,2,0
8,663,28.5808892015565,1,1,1
8,663,50.1519382083243,1,2,2
8,663,56.8181110736946,1,2,3
8,663,47.2953861129691,1,2,4
8,664,48.8220019333564,1,2,0
8,664,29.0841835858698,1,1,1
8,664,18.313763088455,1,1,2
8,664,55.0884167697175,1,2,3
8,664,39.5507085222716,1,1,4
8,665,32.5651042082262,1,1,0
8,665,28.9527065648837,1,1,1
8,665,40.8982577679567,1,2,2
8,665,43.4104324342441,1,1,3
8,665,51.0122762831979,1,2,4
8,666,26.6051407077904,0,1,0
8,666,22.3627809988684,0,1,1
8,666,14.6549331576125,0,1,2
8,666,40.8289024949329,0,2,3
8,666,30.7595443421472,0,2,4
8,667,43.3708862389719,1,2,0
8,667,28.3096663006107,1,1,1
8,667,43.8911922816697,1,2,2
8,667,43.0357360273918,1,1,3
8,667,37.2346683559069,1,1,4
8,668,35.5609084158636,1,1,0
8,668,44.5241678523278,1,2,1
8,668,36.1113931504652,1,2,2
8,668,52.6967229267842,1,2,3
8,668,47.6391531875595,1,2,4
8,669,30.1894232486413,1,1,0
8,669,32.2906778217214,1,1,1
8,669,24.0635978107014,1,1,2
8,669,49.8017177803725,1,2,3
8,669,41.7330926243506,1,1,4
8,670,43.9887176682752,1,2,0
8,670,46.892421918512,1,2,1
8,670,21.6500981866516,1,1,2
8,670,54.0704873225685,1,2,3
8,670,37.9672125468956,1,1,4
8,671,45.2748300283975,1,2,0
8,671,49.3641443384209,1,2,1
8,671,25.005041493341,1,1,2
8,671,40.081358553252,1,1,3
8,671,39.8976855036786,1,1,4
8,672,25.6200908274905,1,1,0
8,672,37.3267532037098,1,2,1
8,672,18.0977864622517,1,1,2
8,672,46.0502534600798,1,2,3
8,672,36.3928781331085,1,1,4
8,673,49.3619706037572,1,2,0
8,673,46.0985991398998,1,2,1
8,673,26.0131565192805,1,1,2
8,673,45.4278647076941,1,1,3
8,673,39.5861001952535,1,1,4
8,674,24.7552087439224,0,1,0
8,674,17.4837371437166,0,1,1
8,674,22.6107236378967,0,1,2
8,674,30.942208939684,0,1,3
8,674,36.4147904083939,0,1,4
8,675,41.5124139723475,1,1,0
8,675,27.7977495763463,1,1,1
8,675,27.4888564362398,1,1,2
8,675,59.4762078428727,1,2,3
8,675,50.0784722473146,1,2,4
8,676,29.0448561627964,1,1,0
8,676,25.4809656539869,1,1,1
8,676,30.1782336087844,1,2,2
8,676,39.0954858584253,1,1,3
8,676,56.571602010871,1,2,4
8,677,50.4464089114697,1,2,0
8,677,36.319009045633,1,2,1
8,677,25.013149039826,1,1,2
8,677,64.5219631992563,1,2,3
8,677,38.8951274577334,1,1,4
8,678,44.1592198073642,1,2,0
8,678,28.0574521989279,1,1,1
8,678,37.7164089685452,1,2,2
8,678,64.3436639102102,1,2,3
8,678,47.2997025046182,1,2,4
8,679,50.6655950677855,1,2,0
8,679,32.9897045461787,1,1,1
8,679,39.2600123866703,1,2,2
8,679,39.2693997970087,1,1,3
8,679,50.0958384551001,1,2,4
8,680,33.8942356513703,1,1,0
8,680,40.6334606073548,1,2,1
8,680,21.9678358600373,1,1,2
8,680,45.9351248830893,1,1,3
8,680,48.7459875982063,1,2,4
8,681,23.1744917483698,0,1,0
8,681,25.8920396660179,0,1,1
8,681,20.8536777120329,0,2,2
8,681,33.762054546045,0,1,3
8,681,32.1387630341166,0,2,4
8,682,48.3001329372969,1,2,0
8,682,38.6668049650035,1,2,1
8,682,17.4447834043495,1,1,2
8,682,43.5046487379743,1,1,3
8,682,46.9550311032,1,2,4
8,683,45.1563068844351,1,2,0
8,683,26.3773469513738,1,1,1
8,683,27.8317573506483,1,1,2
8,683,39.5185016973904,1,1,3
8,683,48.9562808612643,1,2,4
8,684,13.8921427668708,0,1,0
8,684,27.6922371053532,0,2,1
8,684,22.0778711731729,0,2,2
8,684,39.2727521230905,0,2,3
8,684,28.7472438413433,0,2,4
8,685,23.4681616038155,0,1,0
8,685,26.1727774632499,0,1,1
8,685,23.2170190152801,0,2,2
8,685,32.3627960893712,0,1,3
8,685,36.908820449019,0,2,4
8,686,29.0554740246998,0,2,0
8,686,30.075877015175,0,2,1
8,686,25.2819988661997,0,2,2
8,686,45.000305933267,0,2,3
8,686,33.892003386557,0,1,4
8,687,33.2673124175324,0,2,0
8,687,26.6681156536846,0,2,1
8,687,19.5287994969682,0,2,2
8,687,41.990369167525,0,2,3
8,687,30.0738266445087,0,1,4
8,688,42.0476880443851,1,2,0
8,688,44.0377975707503,1,2,1
8,688,12.2367035408383,1,1,2
8,688,38.7385765724802,1,1,3
8,688,38.6147660866052,1,1,4
8,689,45.5490430830897,1,2,0
8,689,41.5208108081732,1,1,1
8,689,35.8541195605822,1,2,2
8,689,42.5500053584671,1,1,3
8,689,43.9709050453808,1,1,4
8,690,25.6935417146156,0,2,0
8,690,25.1836052649297,0,2,1
8,690,23.7273135275873,0,2,2
8,690,40.7755435059598,0,2,3
8,690,39.7138371563243,0,2,4
8,691,29.7386119498411,1,1,0
8,691,33.1355259534679,1,1,1
8,691,40.2226692714979,1,2,2
8,691,39.7532686346103,1,1,3
8,691,54.8103766348165,1,2,4
8,692,46.4539349077956,1,2,0
8,692,49.6081914139403,1,2,1
8,692,35.0130597371453,1,2,2
8,692,59.6384285696704,1,2,3
8,692,43.8376542892152,1,2,4
8,693,25.6781585503722,0,1,0
8,693,27.3746663104865,0,2,1
8,693,19.9768547561436,0,1,2
8,693,25.865391004519,0,1,3
8,693,32.9349513319828,0,1,4
8,694,25.0564435652075,0,1,0
8,694,22.1858038086039,0,2,1
8,694,14.6027931371309,0,1,2
8,694,36.374944931752,0,2,3
8,694,36.3577977030238,0,2,4
8,695,47.0369460710372,1,2,0
8,695,36.1454801559161,1,2,1
8,695,36.5364192421973,1,1,2
8,695,42.5546805535895,1,1,3
8,695,56.4333256010478,1,2,4
8,696,42.5779328907521,1,2,0
8,696,31.6954847097563,1,1,1
8,696,31.5185025949494,1,2,2
8,696,51.0238029669343,1,2,3
8,696,40.9380477554692,1,1,4
8,697,34.0655597382151,0,2,0
8,697,24.2590194791976,0,2,1
8,697,13.4036329928518,0,1,2
8,697,30.5672153231326,0,1,3
8,697,24.5894946972535,0,2,4
8,698,21.765231865882,0,2,0
8,698,17.670092098592,0,1,1
8,698,29.9336854888449,0,2,2
8,698,30.9229425285538,0,1,3
8,698,40.7653818918473,0,2,4
8,699,43.0581019227791,1,2,0
8,699,46.0720744608182,1,2,1
8,699,28.7965936590933,1,1,2
8,699,52.0903249416069,1,2,3
8,699,38.5113274448795,1,1,4
8,700,30.1130671336036,1,1,0
8,700,35.4848532747105,1,1,1
8,700,37.0856077086312,1,2,2
8,700,41.1306867119123,1,1,3
8,700,37.9852855295981,1,1,4
8,701,25.0198710812448,0,1,0
8,701,16.6266295305197,0,1,1
8,701,11.6303919148573,0,1,2
8,701,36.7772667877759,0,2,3
8,701,32.9707915123634,0,1,4
8,702,28.2884104251055,1,1,0
8,702,32.4043504211892,1,1,1
8,702,41.9960813257898,1,2,2
8,702,56.2271675165358,1,2,3
8,702,48.3207740425397,1,2,4
8,703,22.9703246366665,0,2,0
8,703,23.1532507418741,0,1,1
8,703,19.7348618523846,0,2,2
8,703,35.6444129264883,0,2,3
8,703,33.7742684013012,0,1,4
8,704,30.0233882129443,0,2,0
8,704,35.1129159163338,0,2,1
8,704,19.4380207949348,0,1,2
8,704,36.8200927419961,0,1,3
8,704,32.9502441141307,0,2,4
8,705,25.779456677099,0,1,0
8,705,26.6958943941081,0,2,1
8,705,19.1995206065998,0,2,2
8,705,44.2280721971879,0,2,3
8,705,30.0889363048326,0,2,4
8,706,19.3913246159391,0,1,0
8,706,28.9517213984253,0,2,1
8,706,19.0856414784868,0,2,2
8,706,34.6465526161544,0,1,3
8,706,39.1159866184024,0,2,4
8,707,42.4361467110862,1,2,0
8,707,33.4040511410166,1,1,1
8,707,30.393115831066,1,1,2
8,707,54.4606107615713,1,2,3
8,707,42.9079714183813,1,2,4
8,708,33.9545305805863,1,1,0
8,708,33.1057223832994,1,1,1
8,708,44.3457760348817,1,2,2
8,708,42.8279962671272,1,1,3
8,708,49.9955105357887,1,2,4
8,709,38.1168910970952,1,1,0
8,709,39.577258915226,1,2,1
8,709,38.3898592315321,1,2,2
8,709,37.7900699927535,1,1,3
8,709,50.4089666990777,1,2,4
8,710,44.402925990235,1,2,0
8,710,39.7568993798019,1,1,1
8,710,24.0251953045481,1,1,2
8,710,56.0785589961279,1,2,3
8,710,36.548856809867,1,1,4
8,711,42.8692651475661,1,2,0
8,711,30.4578370007017,1,1,1
8,711,37.8818859215393,1,2,2
8,711,55.2564703154519,1,2,3
8,711,43.5004683031645,1,1,4
8,712,28.9903769771579,1,1,0
8,712,35.4524145273843,1,1,1
8,712,24.3624456548776,1,1,2
8,712,34.0902757192229,1,1,3
8,712,51.5915871050827,1,2,4
8,713,22.9667417779186,0,1,0
8,713,20.7815095534254,0,1,1
8,713,21.3341622410125,0,2,2
8,713,29.9944870466788,0,1,3
8,713,34.14103844144,0,1,4
8,714,38.0132925442944,1,1,0
8,714,47.7875444737723,1,2,1
8,714,25.356705323023,1,1,2
8,714,55.6482007248627,1,2,3
8,714,45.4754852163239,1,1,4
8,715,49.4779852241444,1,2,0
8,715,39.9705400404736,1,2,1
8,715,34.5208842730323,1,2,2
8,715,57.9187115515569,1,2,3
8,715,48.885136051408,1,2,4
8,716,46.5746914091607,1,2,0
8,716,33.7390708336104,1,1,1
8,716,16.8226182113036,1,1,2
8,716,54.0784836448134,1,2,3
8,716,42.8004643780498,1,2,4
8,717,24.8520758584589,0,2,0
8,717,28.7518621565273,0,2,1
8,717,15.3397425083836,0,1,2
8,717,41.254957882948,0,2,3
8,717,25.5246541989621,0,1,4
8,718,25.0145736001654,0,2,0
8,718,26.1500966290859,0,2,1
8,718,15.7705133896528,0,1,2
8,718,34.5554862598707,0,1,3
8,718,30.7476717697443,0,1,4
8,719,44.0161125169208,1,2,0
8,719,39.2800367022852,1,2,1
8,719,44.943466792163,1,2,2
8,719,58.1918608815965,1,2,3
8,719,44.3575142133072,1,2,4
8,720,26.6830500932931,0,2,0
8,720,31.7566824261639,0,2,1
8,720,22.4813642644543,0,2,2
8,720,32.672829112099,0,1,3
8,720,26.2599757961839,0,1,4
8,721,38.9245319202772,1,1,0
8,721,45.7867694038976,1,2,1
8,721,24.8607988679872,1,1,2
8,721,59.3066311308156,1,2,3
8,721,38.8187663324749,1,1,4
8,722,27.6927759400654,0,2,0
8,722,28.8912232271965,0,2,1
8,722,20.5025364181801,0,1,2
8,722,29.4791817459886,0,1,3
8,722,26.2965764246587,0,1,4
8,723,33.7296128821619,1,1,0
8,723,34.2501111504937,1,1,1
8,723,25.1841533627069,1,1,2
8,723,52.8420577393719,1,2,3
8,723,43.8799246233774,1,1,4
8,724,52.4639856417021,1,2,0
8,724,47.5246555764756,1,2,1
8,724,42.7284204979632,1,2,2
8,724,48.6567769676937,1,2,3
8,724,50.6127280994626,1,2,4
8,725,35.6863090145454,1,1,0
8,725,41.659516186517,1,2,1
8,725,34.6980920774475,1,2,2
8,725,43.6690090974076,1,1,3
8,725,33.6839211770588,1,1,4
8,726,22.401945606573,0,2,0
8,726,23.296363520595,0,1,1
8,726,21.8682344645826,0,1,2
8,726,35.9935776445447,0,1,3
8,726,32.4513052594061,0,1,4
8,727,33.1757531734448,1,1,0
8,727,26.2948903020238,1,1,1
8,727,24.9966950611564,1,1,2
8,727,53.8351464021341,1,2,3
8,727,33.6552810425928,1,1,4
8,728,42.121828259207,1,2,0
8,728,46.8266424149049,1,2,1
8,728,42.2072131097647,1,2,2
8,728,44.0670635504877,1,1,3
8,728,38.6502441054982,1,1,4
8,729,35.4697473238087,0,2,0
8,729,19.2700659720795,0,1,1
8,729,25.3729449308699,0,2,2
8,729,35.149826141868,0,1,3
8,729,36.0457643848994,0,2,4
8,730,28.5062303899363,0,2,0
8,730,30.1838201250544,0,2,1
8,730,19.447641411622,0,1,2
8,730,37.8668449046593,0,2,3
8,730,34.5241965516782,0,1,4
8,731,31.7791014187732,0,2,0
8,731,25.2887894590822,0,2,1
8,731,19.9542318982769,0,1,2
8,731,37.8311333638437,0,2,3
8,731,24.4677133711356,0,1,4
8,732,37.3169099527847,1,1,0
8,732,29.0998169898651,1,1,1
8,732,46.2675967158155,1,2,2
8,732,56.1016699601602,1,2,3
8,732,41.6958713973198,1,1,4
8,733,25.255873986595,1,1,0
8,733,35.2076278720286,1,1,1
8,733,38.4192152929376,1,2,2
8,733,50.4665294505514,1,2,3
8,733,38.0631511347206,1,1,4
8,734,30.7806615208062,1,1,0
8,734,29.8327366254911,1,1,1
8,734,34.1362964450744,1,2,2
8,734,54.2841771325168,1,2,3
8,734,55.2074679986243,1,2,4
8,735,27.061874846678,1,1,0
8,735,30.8484366127623,1,1,1
8,735,39.2475612473148,1,2,2
8,735,40.6215786807103,1,1,3
8,735,41.6120878912204,1,2,4
8,736,36.015392136942,0,2,0
8,736,25.1264885240961,0,2,1
8,736,14.9993179720104,0,1,2
8,736,37.7392274331302,0,2,3
8,736,36.5202583226101,0,1,4
8,737,39.3490271692616,1,2,0
8,737,33.6224108885766,1,1,1
8,737,23.3724393076238,1,1,2
8,737,49.0752129132802,1,2,3
8,737,44.2023992980129,1,2,4
8,738,32.2385963938137,1,1,0
8,738,31.5290687478391,1,1,1
8,738,36.703028376605,1,2,2
8,738,36.1431815286479,1,1,3
8,738,48.9880833853489,1,1,4
8,739,20.2513802970742,0,1,0
8,739,31.4146352249387,0,2,1
8,739,20.1419498321138,0,1,2
8,739,40.0712571304068,0,2,3
8,739,33.8383740843784,0,2,4
8,740,41.9178496507355,1,2,0
8,740,35.8924146123275,1,1,1
8,740,38.3323890288651,1,2,2
8,740,48.007617887311,1,1,3
8,740,49.79376521892,1,2,4
8,741,41.446676744876,1,2,0
8,741,40.471699674199,1,2,1
8,741,40.5267723757538,1,2,2
8,741,53.7481811754713,1,2,3
8,741,32.4931982318431,1,1,4
8,742,26.6596368442662,0,1,0
8,742,15.7663743272665,0,1,1
8,742,20.9057063349292,0,2,2
8,742,34.7271208291189,0,2,3
8,742,25.9102052523596,0,2,4
8,743,22.9469032686314,0,1,0
8,743,26.1703148040376,0,2,1
8,743,20.1866679044503,0,2,2
8,743,25.830662152812,0,1,3
8,743,27.7115880961378,0,1,4
8,744,22.5103749073723,0,1,0
8,744,32.2959634757724,0,2,1
8,744,18.3919958334514,0,2,2
8,744,40.3390247912117,0,2,3
8,744,26.2700073168812,0,1,4
8,745,31.8079167595421,1,1,0
8,745,40.320063826069,1,2,1
8,745,24.2296041146576,1,1,2
8,745,51.5861383136123,1,2,3
8,745,49.2103568319173,1,2,4
8,746,21.8661511898409,0,1,0
8,746,19.0290253391113,0,1,1
8,746,16.8582384746627,0,2,2
8,746,35.1603718834552,0,2,3
8,746,28.8786964240935,0,1,4
8,747,45.7128483598345,1,2,0
8,747,50.0835063026399,1,2,1
8,747,20.5691023420533,1,1,2
8,747,54.522712291347,1,2,3
8,747,43.3994912725308,1,1,4
8,748,32.5520477880661,1,1,0
8,748,47.6210867906707,1,2,1
8,748,40.8997593362361,1,2,2
8,748,37.7793714500546,1,1,3
8,748,55.7544569620114,1,2,4
8,749,43.3650999241308,1,2,0
8,749,45.7422205939475,1,2,1
8,749,27.7013242792714,1,1,2
8,749,45.4671226540497,1,1,3
8,749,39.7341413454058,1,1,4
8,750,16.3239365820027,0,1,0
8,750,28.5432111045835,0,1,1
8,750,15.0273143210037,0,2,2
8,750,35.7325103212612,0,1,3
8,750,20.9988306950612,0,2,4
8,751,27.4764700486372,1,1,0
8,751,47.7257530977167,1,2,1
8,751,13.0896399910818,1,1,2
8,751,33.2116988250758,1,1,3
8,751,38.7844005685155,1,1,4
8,752,20.2800248273108,0,1,0
8,752,25.016719030346,0,2,1
8,752,22.391326453701,0,1,2
8,752,32.9819636431767,0,1,3
8,752,34.4098129086595,0,1,4
8,753,30.1636967873546,0,2,0
8,753,21.7753983078703,0,1,1
8,753,28.9083528900668,0,2,2
8,753,30.0013226743772,0,1,3
8,753,27.8196919017459,0,1,4
8,754,43.8408006243748,1,1,0
8,754,43.8361270461794,1,2,1
8,754,36.5916414718166,1,2,2
8,754,57.2684581098081,1,2,3
8,754,46.4086365670438,1,1,4
8,755,29.630408943246,0,2,0
8,755,24.6270219378019,0,2,1
8,755,20.6522975266128,0,2,2
8,755,37.1528927891335,0,2,3
8,755,26.3796765115316,0,1,4
8,756,32.799071253029,0,2,0
8,756,31.2777973546542,0,2,1
8,756,13.4581558970547,0,1,2
8,756,35.419302639399,0,1,3
8,756,36.0268057741364,0,2,4
8,757,30.5319878190011,0,1,0
8,757,27.1316950083338,0,1,1
8,757,16.1456582719231,0,1,2
8,757,39.0636199049861,0,2,3
8,757,36.9561423905651,0,1,4
8,758,34.5073830063586,0,2,0
8,758,31.5020281218648,0,2,1
8,758,27.7071569744764,0,2,2
8,758,34.8732141823366,0,2,3
8,758,40.4544180840995,0,1,4
8,759,36.2559842705693,1,1,0
8,759,32.4756505507664,1,1,1
8,759,26.0446658571085,1,1,2
8,759,37.1406600956003,1,1,3
8,759,47.213250772045,1,2,4
8,760,29.1089486393233,1,1,0
8,760,25.336727805658,1,1,1
8,760,39.6529778181103,1,2,2
8,760,43.6942937993179,1,1,3
8,760,45.1188502485292,1,2,4
8,761,20.2512209244102,0,1,0
8,761,19.932376541124,0,1,1
8,761,18.3620715921938,0,1,2
8,761,29.4429375529734,0,1,3
8,761,28.2369487592044,0,1,4
8,762,33.6494251567216,1,1,0
8,762,45.6024122561211,1,2,1
8,762,38.2658575057424,1,2,2
8,762,54.3287228429791,1,2,3
8,762,43.9605402290529,1,1,4
9,1,8.52151532795986,0,2,0
9,1,9.82058854930225,0,3,1
9,1,12.5361377855913,0,1,2
9,2,16.1025162203209,1,1,0
9,2,15.5641539665743,1,1,1
9,2,11.6600012836137,1,1,2
9,3,12.8962836368261,0,3,0
9,3,10.8351292466682,0,1,1
9,3,6.7033857423831,0,2,2
9,4,15.8808287170524,1,2,0
9,4,12.8501635949765,1,1,1
9,4,15.732567315474,1,3,2
9,5,16.6589126799726,1,3,0
9,5,8.83665419280254,1,2,1
9,5,18.3448205769553,1,3,2
9,6,13.6268095645804,0,3,0
9,6,10.3839775090392,0,2,1
9,6,12.4078594460241,0,3,2
9,7,7.10365821509527,1,1,0
9,7,10.131340175516,1,2,1
9,7,12.5736041174475,1,1,2
9,8,9.86041310148694,0,2,0
9,8,9.99640816864322,0,1,1
9,8,12.7312370650541,0,1,2
9,9,12.2776417783607,1,3,0
9,9,16.9510957955885,1,3,1
9,9,18.9741559606766,1,3,2
9,10,12.0690970202883,1,1,0
9,10,14.0434861847488,1,1,1
9,10,16.9216058727145,1,3,2
9,11,10.0622927949691,0,2,0
9,11,14.4091105767279,0,2,1
9,11,7.79506305559439,0,2,2
9,12,2.28382771420681,0,1,0
9,12,12.326821056759,0,3,1
9,12,10.5167865577071,0,1,2
9,13,9.19945014023668,0,2,0
9,13,7.52381165652179,0,2,1
9,13,11.7407717583786,0,3,2
9,14,6.68897730183792,0,1,0
9,14,9.11622855997908,0,3,1
9,14,7.74553538745788,0,1,2
9,15,8.9540520965628,1,1,0
9,15,8.32475942087759,1,2,1
9,15,16.2506491371666,1,3,2
9,16,9.84824530166584,0,3,0
9,16,13.0979049756523,0,3,1
9,16,15.5391394360551,0,3,2
9,17,3.86686997707637,0,1,0
9,17,10.1423074674081,0,3,1
9,17,7.95618668801389,0,2,2
9,18,6.7979986393031,0,1,0
9,18,10.4032023389633,0,2,1
9,18,6.6563214837825,0,2,2
9,19,10.1434868867384,0,2,0
9,19,9.50774413086478,0,1,1
9,19,8.500944882814,0,3,2
9,20,15.5464110466076,1,1,0
9,20,12.5085965091896,1,2,1
9,20,11.1984407082549,1,2,2
9,21,15.0020650213804,1,1,0
9,21,16.4096252812545,1,3,1
9,21,10.8259444643636,1,1,2
9,22,10.7812822560389,0,1,0
9,22,13.1907478367796,0,3,1
9,22,7.31514188468316,0,1,2
9,23,7.5495716113433,0,3,0
9,23,9.69004548917054,0,2,1
9,23,10.615296893797,0,1,2
9,24,8.20315584701413,0,2,0
9,24,16.3040896722016,0,3,1
9,24,9.90521086450776,0,1,2
9,25,7.26404483391671,0,2,0
9,25,10.3952815466449,0,1,1
9,25,13.1763209896983,0,1,2
9,26,14.5467660321961,0,3,0
9,26,9.64380830826506,0,1,1
9,26,11.1535687083789,0,2,2
9,27,7.69157538198446,0,3,0
9,27,9.47636745083427,0,1,1
9,27,11.6367436713049,0,3,2
9,28,12.7388630554778,1,2,0
9,28,17.5886950217843,1,3,1
9,28,9.07191448706862,1,1,2
